event_id,hour,src_country,bytes_out,request_rate,failed_logins,is_anomaly
E811083,0,RU,5376.35,12.88,0,0
E811084,5,US,5159.45,72.93,0,0
E811085,9,RU,13235.34,184.2,18,1
E811086,1,US,4338.66,16.71,0,0
E811087,21,DE,1645.08,56.95,1,0
E811088,7,US,5139.36,62.93,1,0
E811089,18,GB,2237.12,34.74,0,0
E811090,20,IN,7014.03,16.34,1,0
E811091,9,US,3505.36,34.62,1,0
E811092,22,BR,6923.2,10.74,0,0
E811093,19,US,2746.48,7.38,0,0
E811094,8,IN,6432.42,13.52,1,0
E811095,16,DE,3961.14,7.23,0,0
E811096,12,IN,6169.19,12.9,1,0
E811097,22,BR,3445.4,38.49,0,0
E811098,5,RU,7093.95,11.17,0,0
E811099,22,IN,6441.59,26.3,0,0
E811100,14,IN,16145.92,15.42,1,0
E811101,22,US,4450.59,11.56,0,0
E811102,19,US,4820.47,20.77,1,0
E811103,12,IN,20088.54,34.71,0,0
E811104,1,RU,6959.26,21.73,0,0
E811105,20,BR,11718.17,15.63,0,0
E811106,9,US,6843.53,9.2,1,0
E811107,12,IN,5768.43,0.53,0,0
E811108,20,IN,1312.59,33.76,1,0
E811109,4,US,5046.34,8.72,0,0
E811110,6,US,5181.99,30.63,0,0
E811111,18,IN,7934.79,47.87,0,0
E811112,14,US,4176.07,4.14,1,0
E811113,22,BR,5352.27,50.51,1,0
E811114,8,IN,6192.85,11.81,0,0
E811115,20,DE,3184.14,39.23,1,0
E811116,22,IN,12080.75,26.55,1,0
E811117,14,BR,3933.67,78.78,0,0
E811118,10,GB,7721.66,8.09,0,0
E811119,13,IN,2069.01,7.2,0,0
E811120,19,IN,4383.84,38.52,2,0
E811121,22,IN,10551.61,56.1,0,0
E811122,13,US,4584.74,53.29,0,0
E811123,9,DE,6562.73,23.73,0,0
E811124,18,IN,14330.7,4.71,1,0
E811125,1,RU,13060.8,11.98,6,1
E811126,9,SG,5201.67,15.23,0,0
E811127,13,US,4805.54,13.12,0,0
E811128,2,US,9982.63,12.19,0,0
E811129,2,US,6244.59,9.39,0,0
E811130,20,SG,4644.56,5.19,0,0
E811131,16,DE,3996.92,7.59,0,0
E811132,5,US,3933.16,46.68,0,0
E811133,11,IN,6648.69,7.54,0,0
E811134,19,IN,8519.23,12.09,0,0
E811135,19,US,8611.11,10.28,0,0
E811136,0,US,7502.73,29.53,1,0
E811137,14,US,68621.21,518.1,7,1
E811138,15,SG,3605.36,5.04,1,0
E811139,6,IN,3666.28,32.36,0,0
E811140,11,DE,5080.04,19.24,0,0
E811141,1,RU,3192.78,6.7,1,0
E811142,6,IN,1223.06,13.26,0,0
E811143,19,SG,96255.82,65.83,6,1
E811144,0,IN,4149.14,23.19,0,0
E811145,9,IN,6540.9,2.84,1,0
E811146,19,GB,5533.58,37.16,0,0
E811147,8,IN,31021.09,82.63,8,1
E811148,20,RU,46734.6,114.0,21,1
E811149,8,IN,4234.26,34.59,0,0
E811150,11,IN,7516.94,11.01,0,0
E811151,5,US,3157.74,65.92,1,0
E811152,7,IN,2513.11,37.77,0,0
E811153,20,US,4690.66,26.79,1,0
E811154,19,IN,11262.44,20.46,1,0
E811155,19,IN,5325.7,37.56,1,0
E811156,21,IN,4733.51,22.56,0,0
E811157,21,SG,6818.18,16.2,1,0
E811158,12,IN,4596.49,11.19,1,0
E811159,4,IN,3459.64,8.0,0,0
E811160,16,IN,66400.89,71.74,14,1
E811161,11,SG,12449.87,32.96,0,0
E811162,8,US,9781.03,45.36,1,0
E811163,20,US,9543.47,54.11,1,0
E811164,21,IN,12036.22,38.69,1,0
E811165,14,BR,4589.51,40.19,0,0
E811166,1,RU,4942.8,7.09,0,0
E811167,20,IN,5208.47,19.57,1,0
E811168,2,IN,6878.63,15.63,0,0
E811169,2,IN,4927.52,8.89,0,0
E811170,8,DE,7939.56,17.92,0,0
E811171,10,US,7710.9,17.69,1,0
E811172,10,IN,3607.95,12.01,0,0
E811173,13,IN,4250.75,49.96,0,0
E811174,3,IN,5057.29,17.49,0,0
E811175,23,IN,5928.76,23.55,0,0
E811176,2,US,10244.22,44.61,1,0
E811177,18,GB,3169.23,23.57,0,0
E811178,10,IN,6463.77,25.72,0,0
E811179,22,IN,6285.88,43.96,0,0
E811180,5,IN,3515.05,4.61,0,0
E811181,3,US,2514.88,18.26,1,0
E811182,12,IN,4991.64,44.46,0,0
E811183,12,SG,3472.37,41.86,0,0
E811184,15,SG,2466.11,22.47,0,0
E811185,0,IN,4220.61,9.25,0,0
E811186,11,IN,7276.72,69.48,0,0
E811187,17,IN,3476.67,21.05,0,0
E811188,15,SG,5663.58,22.84,0,0
E811189,18,RU,6965.84,16.71,0,0
E811190,18,BR,9573.82,24.39,0,0
E811191,17,IN,14921.76,31.95,0,0
E811192,13,IN,8620.65,38.55,1,0
E811193,18,DE,6994.12,22.0,0,0
E811194,5,IN,10672.24,49.26,1,0
E811195,20,RU,7067.06,23.16,0,0
E811196,12,IN,9217.37,25.24,2,0
E811197,20,IN,9694.98,19.42,1,0
E811198,20,SG,8511.36,32.32,0,0
E811199,2,IN,9927.03,53.46,0,0
E811200,21,IN,5756.33,13.09,0,0
E811201,1,DE,3220.56,13.35,0,0
E811202,0,RU,14343.88,37.42,0,0
E811203,22,SG,3703.42,8.14,0,0
E811204,4,IN,8642.28,16.26,0,0
E811205,19,IN,3152.58,16.98,1,0
E811206,17,US,2546.6,41.69,0,0
E811207,6,BR,2344.97,3.64,0,0
E811208,18,RU,5936.02,3.76,1,0
E811209,23,DE,8279.43,5.69,0,0
E811210,23,DE,4882.67,15.67,0,0
E811211,10,US,3745.81,45.44,0,0
E811212,20,SG,7392.91,11.99,0,0
E811213,4,IN,7197.0,4.28,1,0
E811214,21,GB,3693.84,42.95,0,0
E811215,3,IN,5626.68,2.06,0,0
E811216,22,IN,4999.96,19.51,2,0
E811217,16,IN,6777.84,50.59,0,0
E811218,14,IN,10104.59,19.14,0,0
E811219,10,US,2780.65,21.07,0,0
E811220,6,IN,3175.02,16.13,1,0
E811221,17,IN,8000.89,28.84,0,0
E811222,23,DE,9081.57,25.09,0,0
E811223,5,US,3064.59,64.26,0,0
E811224,6,IN,7053.01,35.01,1,0
E811225,18,RU,4690.37,3.17,0,0
E811226,8,BR,8679.65,22.46,0,0
E811227,22,RU,2032.65,29.88,0,0
E811228,0,IN,26617.17,27.85,8,1
E811229,0,RU,3218.57,41.53,0,0
E811230,0,IN,6531.88,13.66,2,0
E811231,14,SG,8660.67,27.62,1,0
E811232,0,IN,2221.79,40.34,0,0
E811233,2,IN,5040.09,19.58,1,0
E811234,5,IN,3548.85,17.13,0,0
E811235,1,IN,17372.91,32.17,0,0
E811236,10,IN,3645.49,13.56,0,0
E811237,8,SG,4024.24,6.44,0,0
E811238,9,SG,10896.71,2.38,0,0
E811239,9,RU,6522.94,5.19,0,0
E811240,11,IN,8936.9,13.82,0,0
E811241,13,DE,7019.03,16.32,0,0
E811242,20,US,871.68,12.67,2,0
E811243,1,GB,4911.39,53.98,1,0
E811244,17,GB,7133.57,25.51,0,0
E811245,13,RU,2340.24,26.79,0,0
E811246,16,RU,5603.07,17.76,0,0
E811247,8,IN,32298.53,37.8,12,1
E811248,11,GB,4532.24,33.51,0,0
E811249,22,IN,10932.82,15.87,0,0
E811250,6,IN,5343.7,59.56,0,0
E811251,12,IN,4066.38,1.94,0,0
E811252,12,US,5231.94,26.76,1,0
E811253,8,DE,4281.74,33.63,0,0
E811254,7,SG,13853.73,21.11,0,0
E811255,6,IN,5676.29,18.88,1,0
E811256,7,IN,3628.11,11.64,1,0
E811257,15,RU,7931.98,4.97,1,0
E811258,17,RU,2727.94,37.76,0,0
E811259,4,US,6005.64,9.6,0,0
E811260,14,US,9412.05,3.16,0,0
E811261,0,US,2628.43,4.07,0,0
E811262,16,DE,6695.28,17.97,0,0
E811263,9,IN,5003.84,49.07,1,0
E811264,15,US,8003.4,12.44,0,0
E811265,14,DE,3185.65,5.96,2,0
E811266,7,RU,5136.17,40.5,0,0
E811267,20,GB,6381.0,6.69,0,0
E811268,12,GB,5883.18,15.88,0,0
E811269,21,GB,11098.47,21.07,0,0
E811270,23,SG,2793.63,42.3,0,0
E811271,9,IN,4709.28,35.69,0,0
E811272,14,US,5481.06,37.06,0,0
E811273,2,US,12024.63,29.81,0,0
E811274,0,SG,7071.16,17.63,0,0
E811275,23,US,7666.7,4.91,0,0
E811276,12,SG,3375.43,25.1,0,0
E811277,23,IN,3568.41,18.61,0,0
E811278,5,GB,5841.69,38.43,1,0
E811279,8,IN,4210.49,11.69,0,0
E811280,7,GB,8163.38,21.28,0,0
E811281,15,SG,3698.02,2.64,0,0
E811282,14,IN,4051.27,27.95,0,0
E811283,18,IN,9269.98,85.61,0,0
E811284,4,IN,5686.63,13.47,0,0
E811285,13,IN,6191.02,7.03,0,0
E811286,20,RU,3852.08,12.14,0,0
E811287,10,US,2167.75,8.82,0,0
E811288,23,DE,4921.45,36.89,0,0
E811289,14,SG,11235.13,10.39,0,0
E811290,3,IN,5900.66,36.19,0,0
E811291,9,RU,6317.24,31.99,0,0
E811292,0,IN,7005.45,47.12,1,0
E811293,6,IN,5296.01,56.17,0,0
E811294,1,IN,8580.9,46.25,0,0
E811295,4,IN,9272.39,22.93,0,0
E811296,0,US,7530.51,17.01,0,0
E811297,12,BR,2868.14,6.29,0,0
E811298,6,IN,3885.16,16.47,1,0
E811299,0,SG,3957.54,21.93,0,0
E811300,3,SG,3825.93,4.45,0,0
E811301,19,DE,3512.12,10.74,0,0
E811302,20,SG,6296.47,58.05,0,0
E811303,11,US,5468.95,33.06,0,0
E811304,7,IN,3675.76,6.14,1,0
E811305,16,RU,1815.26,31.24,0,0
E811306,9,IN,11342.41,10.68,0,0
E811307,9,IN,5883.37,37.02,0,0
E811308,19,IN,3469.26,22.52,1,0
E811309,4,US,5366.43,8.47,0,0
E811310,1,US,6551.73,9.2,0,0
E811311,14,US,9477.44,1.43,0,0
E811312,0,RU,3471.12,29.49,0,0
E811313,23,IN,2831.77,26.02,0,0
E811314,3,US,5527.5,21.91,0,0
E811315,9,DE,3906.49,47.19,0,0
E811316,17,IN,12399.57,17.08,0,0
E811317,22,IN,6490.39,42.27,0,0
E811318,9,GB,5483.97,20.91,1,0
E811319,6,GB,8585.74,12.92,0,0
E811320,12,US,5882.55,26.82,0,0
E811321,15,GB,6850.85,38.51,0,0
E811322,22,IN,6731.28,19.88,1,0
E811323,23,GB,8420.8,5.26,1,0
E811324,3,SG,12111.44,45.47,0,0
E811325,6,US,6901.36,6.07,0,0
E811326,13,IN,12770.55,12.66,0,0
E811327,23,SG,4314.03,29.17,1,0
E811328,19,IN,10051.12,23.71,0,0
E811329,20,DE,12324.36,35.71,0,0
E811330,21,GB,7713.87,46.5,1,0
E811331,1,GB,7114.97,15.92,0,0
E811332,18,SG,3494.66,7.1,0,0
E811333,19,IN,6295.38,61.79,0,0
E811334,23,DE,4407.16,28.85,0,0
E811335,2,IN,6013.36,28.4,0,0
E811336,2,IN,4360.09,57.45,0,0
E811337,13,IN,5487.36,23.56,0,0
E811338,18,US,4847.92,24.53,0,0
E811339,4,GB,3600.3,31.8,0,0
E811340,17,BR,7934.48,21.3,0,0
E811341,12,US,10328.69,21.06,1,0
E811342,22,RU,7590.73,8.66,0,0
E811343,5,IN,20543.75,105.34,6,1
E811344,0,BR,4978.72,12.77,1,0
E811345,6,IN,9733.61,14.23,0,0
E811346,13,SG,5188.8,13.11,0,0
E811347,15,US,7359.42,58.43,0,0
E811348,22,GB,2773.78,80.63,0,0
E811349,20,IN,11498.86,21.53,0,0
E811350,2,GB,7565.5,6.12,0,0
E811351,9,IN,4400.55,56.6,0,0
E811352,3,SG,4526.84,18.65,0,0
E811353,10,BR,3726.47,21.56,0,0
E811354,10,GB,7408.6,7.64,1,0
E811355,1,DE,8735.84,17.65,0,0
E811356,21,IN,4732.12,26.32,0,0
E811357,10,IN,2942.67,55.19,1,0
E811358,11,IN,5474.45,20.54,0,0
E811359,6,IN,7608.55,46.35,1,0
E811360,19,RU,4668.47,26.27,0,0
E811361,11,US,5663.36,14.36,0,0
E811362,7,IN,5937.08,73.64,1,0
E811363,2,BR,15651.99,12.14,0,0
E811364,9,IN,5847.91,23.52,0,0
E811365,5,IN,7803.99,8.51,0,0
E811366,17,US,6719.46,23.13,1,0
E811367,22,SG,11172.9,3.44,0,0
E811368,12,RU,2806.23,12.81,0,0
E811369,22,US,3311.29,4.66,1,0
E811370,10,IN,4236.63,8.11,0,0
E811371,5,DE,47588.0,195.34,6,1
E811372,21,GB,3858.23,27.0,1,0
E811373,0,IN,6827.67,18.71,1,0
E811374,17,US,13275.27,9.18,0,0
E811375,2,IN,9227.23,22.22,0,0
E811376,13,US,3418.79,21.49,1,0
E811377,19,SG,3127.96,42.28,0,0
E811378,5,RU,5233.32,10.96,0,0
E811379,22,IN,9300.17,25.21,0,0
E811380,12,RU,3129.62,1.26,1,0
E811381,7,US,2049.95,42.53,1,0
E811382,5,SG,5772.05,24.35,0,0
E811383,14,SG,4357.87,10.85,0,0
E811384,15,IN,10478.92,94.22,0,0
E811385,14,IN,10583.26,57.3,1,0
E811386,14,IN,4220.76,6.44,1,0
E811387,11,DE,8193.3,48.84,1,0
E811388,15,IN,2187.3,6.33,2,0
E811389,9,IN,5268.85,18.29,0,0
E811390,10,IN,7092.57,17.24,0,0
E811391,15,RU,2013.71,44.6,0,0
E811392,16,IN,8906.11,21.21,0,0
E811393,13,BR,13843.63,23.88,1,0
E811394,0,US,5403.46,35.3,0,0
E811395,11,GB,47608.55,51.61,9,1
E811396,21,IN,2923.5,26.07,0,0
E811397,3,RU,7525.17,27.8,0,0
E811398,10,GB,6360.16,20.05,0,0
E811399,13,IN,3382.95,40.77,0,0
E811400,10,RU,2723.71,3.12,0,0
E811401,9,IN,8124.89,33.44,0,0
E811402,11,US,7501.31,11.2,0,0
E811403,22,IN,4493.94,16.63,0,0
E811404,12,US,5415.71,21.46,1,0
E811405,1,IN,5491.49,22.3,0,0
E811406,4,GB,3027.96,10.54,0,0
E811407,16,US,4423.76,40.31,0,0
E811408,3,DE,9607.49,23.82,0,0
E811409,14,RU,4040.17,49.88,0,0
E811410,4,SG,8578.14,40.92,1,0
E811411,20,IN,5542.77,27.24,0,0
E811412,17,IN,7557.86,46.43,0,0
E811413,19,GB,1372.21,43.83,0,0
E811414,10,US,3114.05,7.74,0,0
E811415,8,RU,6588.93,17.2,0,0
E811416,10,SG,6345.62,53.95,0,0
E811417,1,IN,7234.3,30.09,0,0
E811418,8,IN,6481.72,10.74,0,0
E811419,17,IN,9071.71,61.06,0,0
E811420,9,BR,2615.89,42.74,0,0
E811421,4,IN,4815.95,66.48,1,0
E811422,15,IN,6112.36,24.77,0,0
E811423,17,IN,5425.08,2.2,0,0
E811424,22,US,4449.66,11.44,0,0
E811425,12,IN,6709.77,9.92,1,0
E811426,21,IN,15793.81,33.73,0,0
E811427,9,IN,5640.22,12.41,0,0
E811428,1,BR,5750.66,9.45,1,0
E811429,19,SG,7885.53,33.18,0,0
E811430,0,IN,3152.68,24.14,0,0
E811431,21,US,5887.44,2.95,1,0
E811432,15,GB,4595.49,34.71,0,0
E811433,14,IN,5136.65,16.98,2,0
E811434,22,IN,3860.24,7.57,0,0
E811435,21,BR,3752.28,11.58,0,0
E811436,23,US,5071.08,8.71,0,0
E811437,6,US,4057.92,31.73,0,0
E811438,14,BR,2007.05,33.26,2,0
E811439,19,US,7083.87,42.18,0,0
E811440,3,US,4150.57,4.62,0,0
E811441,3,US,3624.59,27.29,1,0
E811442,5,SG,3647.58,30.3,0,0
E811443,21,IN,5429.28,16.77,0,0
E811444,6,IN,3193.24,14.3,0,0
E811445,7,IN,5740.65,10.09,0,0
E811446,9,IN,8801.12,5.55,0,0
E811447,12,US,4555.66,21.79,1,0
E811448,20,SG,4482.36,10.57,0,0
E811449,6,RU,9844.51,11.16,0,0
E811450,19,IN,32438.48,8.4,1,0
E811451,12,IN,3858.69,17.19,1,0
E811452,6,US,4689.18,7.67,0,0
E811453,19,US,11191.62,9.26,0,0
E811454,4,IN,8081.39,36.19,0,0
E811455,0,IN,8741.39,16.8,0,0
E811456,13,GB,3347.75,13.78,0,0
E811457,11,IN,4527.56,49.86,0,0
E811458,16,US,5022.72,16.66,2,0
E811459,1,SG,4886.54,20.53,0,0
E811460,11,RU,5605.3,33.84,0,0
E811461,7,IN,6597.98,28.97,0,0
E811462,18,GB,2991.99,35.38,1,0
E811463,2,RU,1959.95,47.05,0,0
E811464,16,IN,10040.47,11.41,0,0
E811465,11,BR,6452.4,22.93,0,0
E811466,0,IN,15681.39,25.76,0,0
E811467,2,IN,2270.57,21.81,0,0
E811468,5,GB,4316.59,11.44,0,0
E811469,23,US,3842.7,29.41,0,0
E811470,18,IN,10264.14,13.18,2,0
E811471,11,GB,5098.82,8.57,0,0
E811472,4,IN,3188.46,66.59,0,0
E811473,2,GB,12018.93,44.01,0,0
E811474,20,IN,74442.6,125.41,20,1
E811475,18,DE,7004.92,20.42,0,0
E811476,18,IN,2568.86,28.77,2,0
E811477,8,DE,16726.42,84.95,22,1
E811478,10,US,3535.82,9.07,0,0
E811479,5,BR,7549.16,48.63,0,0
E811480,15,US,2978.01,24.89,0,0
E811481,13,BR,3897.39,22.33,0,0
E811482,1,RU,8697.63,50.43,0,0
E811483,0,DE,3741.28,14.12,0,0
E811484,14,US,2297.05,12.39,0,0
E811485,2,SG,4869.12,25.86,0,0
E811486,3,IN,4028.22,82.12,1,0
E811487,11,IN,6028.22,45.77,0,0
E811488,1,IN,5032.52,9.1,0,0
E811489,23,IN,11248.17,51.49,1,0
E811490,9,US,7944.46,32.27,1,0
E811491,7,IN,5428.1,10.04,0,0
E811492,9,RU,7634.62,20.17,1,0
E811493,1,IN,4110.55,8.95,1,0
E811494,11,IN,7619.14,18.22,0,0
E811495,22,IN,2068.24,38.15,1,0
E811496,2,BR,4850.41,35.52,1,0
E811497,19,US,9405.29,73.85,0,0
E811498,4,IN,4193.88,12.17,0,0
E811499,14,IN,6666.3,21.39,0,0
E811500,2,DE,5213.19,24.09,1,0
E811501,4,IN,6332.04,2.84,0,0
E811502,3,IN,4430.43,34.72,0,0
E811503,2,RU,9283.55,12.67,0,0
E811504,7,DE,12699.17,0.67,0,0
E811505,7,DE,4279.49,14.12,0,0
E811506,16,RU,1230.99,16.29,1,0
E811507,8,IN,3806.28,54.78,0,0
E811508,14,IN,1815.48,12.38,2,0
E811509,9,US,3500.26,13.89,0,0
E811510,12,US,9930.44,13.9,0,0
E811511,0,US,33732.78,373.58,5,1
E811512,11,US,5384.42,30.19,1,0
E811513,11,IN,4253.49,31.5,1,0
E811514,7,IN,6376.41,0.93,1,0
E811515,16,RU,2767.95,14.44,1,0
E811516,4,SG,6211.43,13.61,0,0
E811517,23,US,12007.04,0.99,0,0
E811518,13,RU,1371.19,7.73,0,0
E811519,14,RU,4998.26,70.9,0,0
E811520,23,GB,3665.25,5.69,0,0
E811521,15,SG,11333.19,18.32,0,0
E811522,1,IN,4914.14,9.32,0,0
E811523,14,IN,3467.2,46.05,1,0
E811524,7,IN,3675.65,18.84,0,0
E811525,0,US,38194.87,202.97,6,1
E811526,16,IN,5280.27,29.55,0,0
E811527,0,US,8409.84,68.31,0,0
E811528,1,IN,12126.64,7.04,0,0
E811529,5,IN,4613.88,6.08,1,0
E811530,0,IN,7071.58,13.65,1,0
E811531,8,IN,7447.43,24.77,0,0
E811532,20,GB,2545.32,95.52,0,0
E811533,19,RU,2457.54,4.75,0,0
E811534,22,US,3914.63,9.57,2,0
E811535,9,IN,6236.36,23.74,0,0
E811536,23,IN,3550.67,5.63,0,0
E811537,23,GB,19101.25,7.94,0,0
E811538,1,IN,2904.95,44.31,0,0
E811539,9,IN,4724.24,34.95,0,0
E811540,6,IN,6236.51,36.4,0,0
E811541,11,IN,8572.23,30.03,0,0
E811542,9,IN,5278.56,61.74,1,0
E811543,9,IN,4203.52,40.4,0,0
E811544,11,US,3483.18,7.3,0,0
E811545,4,IN,3597.36,39.14,0,0
E811546,16,DE,1517.77,18.44,0,0
E811547,11,GB,9615.59,13.35,1,0
E811548,12,DE,3156.08,12.26,0,0
E811549,9,US,8546.96,28.59,0,0
E811550,17,DE,4388.98,57.48,0,0
E811551,18,US,4888.69,27.04,0,0
E811552,3,US,5580.2,7.68,0,0
E811553,20,RU,9282.3,24.11,0,0
E811554,11,IN,7130.29,23.34,0,0
E811555,1,RU,4457.96,88.61,0,0
E811556,16,DE,1425.14,18.53,0,0
E811557,7,SG,4295.03,55.39,0,0
E811558,5,GB,5382.04,21.79,0,0
E811559,18,IN,4864.21,14.49,1,0
E811560,9,SG,4387.31,5.88,0,0
E811561,14,IN,3254.75,21.24,0,0
E811562,20,RU,5058.39,50.67,1,0
E811563,23,DE,3528.51,28.25,0,0
E811564,21,IN,9744.16,17.13,0,0
E811565,12,IN,7290.72,65.24,1,0
E811566,8,IN,2767.6,4.42,0,0
E811567,11,DE,4778.07,16.83,0,0
E811568,5,IN,4108.69,79.99,0,0
E811569,10,RU,1198.16,23.83,0,0
E811570,22,SG,6004.82,4.65,0,0
E811571,7,US,10383.94,9.82,0,0
E811572,18,IN,6399.53,33.8,0,0
E811573,23,IN,5360.02,13.77,0,0
E811574,18,IN,11560.25,44.36,13,1
E811575,7,US,6573.64,22.43,0,0
E811576,0,IN,14268.77,71.83,0,0
E811577,12,IN,49278.59,73.42,17,1
E811578,3,US,12170.44,13.68,0,0
E811579,3,GB,3247.64,37.7,0,0
E811580,18,IN,5806.98,27.25,1,0
E811581,17,IN,10189.7,32.61,2,0
E811582,0,GB,5813.84,53.85,0,0
E811583,12,IN,4443.58,55.18,1,0
E811584,3,IN,14680.51,31.58,0,0
E811585,0,RU,5466.65,42.38,0,0
E811586,7,IN,31787.8,110.48,23,1
E811587,9,IN,6585.38,5.28,1,0
E811588,2,US,35664.38,46.92,15,1
E811589,16,US,5334.25,49.56,0,0
E811590,22,GB,8087.51,22.39,1,0
E811591,23,DE,13188.53,43.12,0,0
E811592,13,IN,4937.23,9.85,0,0
E811593,11,IN,3888.33,29.43,0,0
E811594,14,RU,2694.21,15.57,1,0
E811595,10,IN,3218.89,26.31,0,0
E811596,17,US,6440.16,31.34,1,0
E811597,17,IN,2981.22,15.04,0,0
E811598,22,GB,6220.1,19.67,0,0
E811599,1,IN,8109.99,0.27,0,0
E811600,18,DE,1659.94,39.37,1,0
E811601,11,BR,8685.77,0.88,0,0
E811602,19,IN,6040.87,29.76,0,0
E811603,20,IN,3548.27,23.65,1,0
E811604,17,US,16177.43,51.46,0,0
E811605,13,SG,7579.74,5.86,1,0
E811606,0,IN,8898.54,70.44,1,0
E811607,20,IN,8788.25,31.05,0,0
E811608,10,IN,2549.72,16.4,1,0
E811609,14,IN,5563.74,30.76,0,0
E811610,17,IN,9629.1,25.07,0,0
E811611,12,GB,5153.85,23.42,0,0
E811612,21,IN,3956.21,52.78,0,0
E811613,2,RU,2287.2,7.12,0,0
E811614,22,BR,6444.08,1.74,0,0
E811615,7,DE,4556.92,9.83,0,0
E811616,0,IN,3306.25,22.56,0,0
E811617,18,SG,26188.88,125.05,13,1
E811618,19,IN,13530.54,4.16,0,0
E811619,23,US,5869.15,33.67,0,0
E811620,15,DE,6430.12,37.51,0,0
E811621,11,US,3651.43,7.57,0,0
E811622,23,IN,1834.59,9.54,0,0
E811623,14,IN,2636.85,26.19,0,0
E811624,14,BR,3784.97,21.89,1,0
E811625,13,GB,12204.74,19.73,0,0
E811626,16,RU,2623.45,65.24,0,0
E811627,3,IN,6531.74,51.39,0,0
E811628,22,SG,5644.5,18.69,0,0
E811629,13,IN,5966.89,20.46,1,0
E811630,2,US,5700.06,20.69,1,0
E811631,19,IN,3237.55,54.27,0,0
E811632,15,US,7613.22,30.15,0,0
E811633,1,IN,4609.35,12.79,0,0
E811634,0,RU,3886.56,54.77,0,0
E811635,17,IN,2815.44,13.62,0,0
E811636,22,IN,10014.74,11.55,0,0
E811637,7,IN,2566.11,25.02,0,0
E811638,4,US,6861.7,9.04,1,0
E811639,23,US,32678.3,138.0,9,1
E811640,7,IN,7223.45,23.06,0,0
E811641,4,DE,8278.12,1.03,0,0
E811642,19,IN,2746.71,19.37,0,0
E811643,11,IN,3400.79,25.27,1,0
E811644,11,IN,4711.4,1.59,1,0
E811645,14,US,3441.63,25.54,0,0
E811646,19,BR,12569.34,10.42,0,0
E811647,11,RU,4972.15,5.47,0,0
E811648,8,IN,3649.45,13.61,0,0
E811649,22,US,10545.9,7.48,0,0
E811650,15,GB,13851.74,14.65,0,0
E811651,13,US,14181.96,28.42,1,0
E811652,1,IN,8393.51,25.08,0,0
E811653,21,IN,6949.66,22.42,0,0
E811654,5,US,3648.4,9.61,0,0
E811655,11,GB,4403.65,5.58,0,0
E811656,0,US,6760.42,24.86,1,0
E811657,9,BR,9856.6,56.59,0,0
E811658,10,IN,2123.42,15.81,1,0
E811659,19,US,2888.97,49.33,0,0
E811660,0,IN,6960.23,2.8,0,0
E811661,0,RU,60201.05,34.92,8,1
E811662,11,US,48287.4,174.42,20,1
E811663,8,IN,6706.11,25.31,0,0
E811664,17,IN,2384.38,19.91,0,0
E811665,1,IN,5725.5,6.46,1,0
E811666,5,US,6636.56,2.34,0,0
E811667,23,US,4971.75,50.39,1,0
E811668,17,IN,2362.78,27.69,0,0
E811669,10,IN,23406.12,51.9,6,1
E811670,23,RU,7047.02,61.48,0,0
E811671,19,SG,2860.14,8.09,0,0
E811672,5,GB,28775.8,55.18,11,1
E811673,15,BR,3271.51,7.76,0,0
E811674,12,IN,6085.47,28.93,0,0
E811675,22,BR,10247.57,13.8,0,0
E811676,6,US,4406.56,42.83,1,0
E811677,4,RU,6116.83,12.92,0,0
E811678,13,DE,12414.46,25.91,0,0
E811679,15,IN,5833.3,13.95,1,0
E811680,22,SG,6807.24,5.83,0,0
E811681,2,GB,7269.64,17.3,0,0
E811682,12,IN,11764.65,49.37,1,0
E811683,20,DE,6201.98,38.42,0,0
E811684,19,IN,2349.49,24.64,0,0
E811685,7,IN,8866.48,27.41,0,0
E811686,7,IN,2120.88,28.28,1,0
E811687,21,IN,8847.85,5.22,0,0
E811688,11,BR,6694.34,63.44,2,0
E811689,14,RU,7933.77,11.99,0,0
E811690,0,IN,39313.02,115.09,10,1
E811691,14,GB,5550.53,16.77,2,0
E811692,0,RU,5280.74,3.47,0,0
E811693,5,RU,9058.72,37.97,0,0
E811694,17,US,7339.93,7.59,2,0
E811695,13,DE,2370.71,4.27,1,0
E811696,15,BR,6057.51,20.35,0,0
E811697,12,RU,4726.95,42.09,0,0
E811698,0,US,8042.86,10.27,1,0
E811699,14,BR,4034.03,18.13,0,0
E811700,12,IN,5642.45,18.23,0,0
E811701,23,IN,4657.41,20.4,0,0
E811702,21,IN,6615.45,43.3,1,0
E811703,13,RU,7168.48,4.64,0,0
E811704,0,IN,3015.9,19.74,0,0
E811705,13,GB,7381.61,13.08,0,0
E811706,13,SG,11599.91,39.47,0,0
E811707,22,SG,3503.48,38.37,0,0
E811708,16,US,7802.11,14.32,0,0
E811709,5,IN,7656.89,15.69,0,0
E811710,2,US,1874.43,5.83,0,0
E811711,4,US,3689.63,23.97,0,0
E811712,21,BR,2704.38,9.57,0,0
E811713,6,US,31090.19,69.85,21,1
E811714,10,IN,3672.96,22.43,0,0
E811715,19,IN,49135.76,36.95,6,1
E811716,23,IN,3993.51,9.43,0,0
E811717,20,IN,15653.43,4.71,0,0
E811718,19,IN,8860.78,10.35,0,0
E811719,9,US,3629.94,41.52,0,0
E811720,2,IN,4707.18,18.15,0,0
E811721,14,US,3360.76,14.67,0,0
E811722,18,DE,6642.08,8.98,2,0
